id,timeframe,computed_at,regime,signal,confidence,entry_price,stop_loss,take_profit,hold_bars,reason,conf_regime,conf_tail,conf_backtest,rc,ar,score_mr,score_mom,volatility,params_json,outcome,pnl,exit_price,exit_ts,label_computed_at
158,1m,2026-03-04 11:01:47.835414+03,MOM,BUY,0.6792,2016.65,2013.61,2022.74,1,"Regime=MOM(rc=nan,ar=0.295) | score_mom=0.000799 vs +/-0.000399 | trend_str=0.004134(gate>=0.002000)✓ | conf=0.68",1,0.5028,0.142,NaN,0.294672,0,0.000799,0.00150858,"{""a_min"": 0.1, ""mom_k"": 2.0, ""r_min"": 0.05, ""price_z"": 4.5369, ""hold_bars"": 1, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.004134, ""quantile_window"": 200}",LOSS,-0.00669949,2007.195,2026-03-04 11:02:00+03,2026-03-04 11:04:50.461208+03
169,30m,2026-03-05 02:06:11.935916+03,MR,SELL,0.6293,2133.72,2168.63,2104.62,3,"Regime=MR(rc=-0.124,ar=0.111) | score_mr=48.224 vs [-5.409,4.264] | price_z=1.214(gate|z|>=1.00)✓ | conf=0.63",0.4977,1,0.4025,-0.124419,0.110698,48.223502,0.000127,0.00787288,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.2139, ""hold_bars"": 3, ""trend_min"": 0.002, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""stretch_z_min"": 1.0, ""trend_strength"": 0.023002, ""quantile_window"": 200}",LOSS,-7.897e-05,2129.625,2026-03-05 03:30:00+03,2026-03-05 04:07:00.508967+03
172,30m,2026-03-05 02:28:22.962023+03,MR,SELL,0.6235,2128.3,2163.29,2099.13,3,"Regime=MR(rc=-0.121,ar=0.124) | score_mr=24.684 vs [-5.409,4.264] | price_z=1.091(gate|z|>=1.00)✓ | conf=0.62",0.4859,1,0.4025,-0.121486,0.124092,24.683563,-0.000115,0.00791199,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.0907, ""hold_bars"": 3, ""trend_min"": 0.002, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""stretch_z_min"": 1.0, ""trend_strength"": 0.022918, ""quantile_window"": 200}",LOSS,-0.00262237,2129.625,2026-03-05 03:30:00+03,2026-03-05 04:29:18.78666+03
175,1m,2026-03-05 10:56:41.280046+03,MOM,SELL,0.6955,2097.11,2099.44,2092.46,1,"Regime=MOM(rc=nan,ar=0.380) | score_mom=-0.000805 vs +/-0.000391 | trend_str=-0.002856(gate>=0.002000)✓ | conf=0.70",1,0.5296,0.1829,NaN,0.37957,0,-0.000805,0.00110977,"{""a_min"": 0.1, ""mom_k"": 2.0, ""r_min"": 0.05, ""price_z"": -3.6188, ""hold_bars"": 1, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": -0.002856, ""quantile_window"": 300}",LOSS,-0.00411258,2101.545,2026-03-05 10:57:00+03,2026-03-05 10:59:43.629894+03
190,30m,2026-03-05 20:50:33.91071+03,MR,BUY,0.6131,2061.89,2037.2,2082.45,2,"Regime=MR(rc=-0.122,ar=-0.075) | score_mr=-24.355 vs [-3.497,3.128] | price_z=-1.054(gate|z|>=0.50)✓ | conf=0.61",0.4875,1,0.3469,-0.121873,-0.074695,-24.355048,-0.002077,0.00705337,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -1.0542, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.001135, ""quantile_window"": 150}",WIN,0.00530873,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.420504+03
17,5m,2026-03-02 10:40:29.297611+03,MOM,SELL,0.6332,1934.45,1939.5,1924.36,2,"Regime=MOM(rc=0.143,ar=0.133) | score_mom=-0.001046 vs +/-0.001038 | conf=0.63",0.5332,1,0.3333,0.142649,0.133291,0.551884,-0.001046,0.00260855,,,,,,
1,5m,2026-03-02 04:39:21.944911+03,MOM,BUY,0.5667,1984.22,1975.61,2001.45,1,"Regime=MOM(rc=0.255,ar=0.332) | score_mom=0.002177 vs +/-0.001002 | conf=0.57",1,0,0.3333,0.254678,0.332466,0.067195,0.002177,0.00433992,,LOSS,-0.00856564,1971.235,2026-03-02 04:40:00+03,2026-03-03 23:38:52.162104+03
20,15m,2026-03-02 18:01:49.658224+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.120,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.119545,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.932798+03
21,15m,2026-03-02 18:02:50.44119+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.162,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.16172,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.933684+03
22,15m,2026-03-02 18:03:51.280639+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.154,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.154452,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.934494+03
23,15m,2026-03-02 18:04:52.601473+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.159,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.159204,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.935393+03
24,15m,2026-03-02 18:05:53.780845+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.158,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.157501,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.936171+03
25,15m,2026-03-02 18:06:54.567116+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.167,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.167415,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03915984,2062.405,2026-03-02 18:30:00+03,2026-03-03 23:38:58.93693+03
26,15m,2026-03-02 18:07:54.393569+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.167,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.166744,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03192858,2047.545,2026-03-02 18:45:00+03,2026-03-03 23:38:58.937432+03
27,15m,2026-03-02 18:08:55.126236+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.202,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.201644,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03192858,2047.545,2026-03-02 18:45:00+03,2026-03-03 23:38:58.937894+03
28,15m,2026-03-02 18:09:54.380468+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.227,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.226881,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03192858,2047.545,2026-03-02 18:45:00+03,2026-03-03 23:38:58.938467+03
29,15m,2026-03-02 18:10:56.209143+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.218,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.218332,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03192858,2047.545,2026-03-02 18:45:00+03,2026-03-03 23:38:58.938938+03
30,15m,2026-03-02 18:11:58.236559+03,MOM,BUY,0.5903,1979.24,1968.48,2000.78,2,"Regime=MOM(rc=0.233,ar=0.112) | score_mom=0.001842 vs +/-0.001520 | conf=0.59",0.4473,1,0.3333,0.232549,0.11182,1.015431,0.001842,0.00544017,,WIN,0.03192858,2047.545,2026-03-02 18:45:00+03,2026-03-03 23:38:58.939421+03
159,5m,2026-03-04 11:08:53.986215+03,MR,SELL,0.6792,2015.67,2024.12,2008.64,2,"Regime=MR(rc=-0.201,ar=-0.051) | score_mr=1.966 vs [-1.155,1.691] | price_z=3.075(gate|z|>=1.00)✓ | conf=0.68",0.8051,0.6906,0.3475,-0.20127,-0.050727,1.965621,0.001321,0.00246759,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.15, ""price_z"": 3.0747, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.005245, ""quantile_window"": 200}",WIN,0.00288124,2005.855,2026-03-04 11:15:00+03,2026-03-04 11:24:08.811039+03
163,15m,2026-03-04 14:20:18.519602+03,MR,SELL,0.6236,2075.82,2095.03,2059.81,2,"Regime=MR(rc=-0.119,ar=0.091) | score_mr=13.316 vs [-0.413,0.427] | price_z=1.837(gate|z|>=1.00)✓ | conf=0.62",0.4774,1,0.4243,-0.119357,0.091331,13.315811,0.001521,0.00545292,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.8372, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.015506, ""quantile_window"": 300}",WIN,0.00808284,2054.995,2026-03-04 14:45:00+03,2026-03-04 15:06:04.668954+03
164,15m,2026-03-04 14:23:18.450167+03,MR,SELL,0.6237,2075.7,2094.91,2059.68,2,"Regime=MR(rc=-0.119,ar=0.091) | score_mr=7.057 vs [-0.413,0.427] | price_z=1.834(gate|z|>=1.00)✓ | conf=0.62",0.4778,1,0.4243,-0.119444,0.091297,7.057447,0.001515,0.00545428,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.8337, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.015503, ""quantile_window"": 300}",WIN,0.00802503,2054.995,2026-03-04 14:45:00+03,2026-03-04 15:09:06.50071+03
170,30m,2026-03-05 02:22:21.095769+03,MR,SELL,0.6042,2125.43,2160.55,2096.17,3,"Regime=MR(rc=-0.120,ar=0.131) | score_mr=9.159 vs [-5.409,4.264] | price_z=1.026(gate|z|>=1.00)✓ | conf=0.60",0.4793,0.9468,0.4025,-0.119817,0.131016,9.158649,-0.000243,0.00794904,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.0256, ""hold_bars"": 3, ""trend_min"": 0.002, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""stretch_z_min"": 1.0, ""trend_strength"": 0.022874, ""quantile_window"": 200}",LOSS,-0.00397177,2129.625,2026-03-05 03:30:00+03,2026-03-05 04:23:14.367881+03
192,30m,2026-03-05 20:57:47.576238+03,MR,BUY,0.6016,2059.11,2034.34,2079.74,2,"Regime=MR(rc=-0.116,ar=-0.071) | score_mr=-24.475 vs [-3.497,3.128] | price_z=-1.118(gate|z|>=0.50)✓ | conf=0.60",0.4644,1,0.3469,-0.11609,-0.070651,-24.475449,-0.002206,0.00708685,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -1.1182, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.001212, ""quantile_window"": 150}",WIN,0.00665792,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.423539+03
50,5m,2026-03-03 09:25:25.664943+03,MR,SELL,0.7629,1993.51,2002.01,1986.42,2,"Regime=MR(rc=-0.375,ar=-0.034) | score_mr=0.877 vs [-0.702,0.638] | conf=0.76",1,0.654,0.3333,-0.375033,-0.034209,0.876838,-0.000425,0.00251472,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",LOSS,-0.00194231,1993.395,2026-03-03 09:30:00+03,2026-03-03 23:38:52.191949+03
160,15m,2026-03-04 12:17:00.465239+03,MOM,BUY,0.5774,2072.95,2057.79,2103.28,2,"Regime=MOM(rc=-0.112,ar=0.141) | score_mom=0.003338 vs +/-0.001345 | trend_str=0.008817(gate>=0.002000)✓ | conf=0.58",0.5625,0.7412,0.3688,-0.112245,0.140635,-0.337592,0.003338,0.00517195,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 2.6788, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.008817, ""quantile_window"": 150}",LOSS,-0.00090795,2075.215,2026-03-04 12:45:00+03,2026-03-04 13:06:16.731709+03
171,30m,2026-03-05 02:25:21.584513+03,MR,SELL,0.6223,2127.28,2162.31,2098.08,3,"Regime=MR(rc=-0.121,ar=0.127) | score_mr=17.211 vs [-5.409,4.264] | price_z=1.067(gate|z|>=1.00)✓ | conf=0.62",0.4836,1,0.4025,-0.1209,0.126574,17.210567,-0.000161,0.00792391,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.0675, ""hold_bars"": 3, ""trend_min"": 0.002, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""stretch_z_min"": 1.0, ""trend_strength"": 0.022902, ""quantile_window"": 200}",LOSS,-0.00310174,2129.625,2026-03-05 03:30:00+03,2026-03-05 04:26:16.489606+03
193,30m,2026-03-05 21:00:50.951394+03,MR,BUY,0.6007,2058.89,2034.12,2079.54,2,"Regime=MR(rc=-0.116,ar=-0.070) | score_mr=-23.236 vs [-3.497,3.128] | price_z=-1.123(gate|z|>=0.50)✓ | conf=0.60",0.4626,1,0.3469,-0.115649,-0.070344,-23.23567,-0.002215,0.00708989,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -1.1231, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.001218, ""quantile_window"": 150}",WIN,0.00676476,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.424297+03
195,30m,2026-03-05 21:06:54.329459+03,MR,BUY,0.6237,2062.59,2037.84,2083.22,2,"Regime=MR(rc=-0.127,ar=-0.076) | score_mr=-31.043 vs [-3.692,3.128] | price_z=-0.990(gate|z|>=0.50)✓ | conf=0.62",0.5085,1,0.3469,-0.127133,-0.07634,-31.043135,-0.001837,0.00707233,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -0.9899, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.002241, ""quantile_window"": 150}",WIN,0.00496929,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.426014+03
196,30m,2026-03-05 21:09:56.881565+03,MR,BUY,0.6431,2066.82,2041.85,2087.64,2,"Regime=MR(rc=-0.137,ar=-0.081) | score_mr=-12.173 vs [-3.692,3.128] | price_z=-0.893(gate|z|>=0.50)✓ | conf=0.64",0.5475,1,0.3469,-0.136863,-0.080933,-12.172728,-0.001642,0.00712053,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -0.8927, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.002122, ""quantile_window"": 150}",WIN,0.00292057,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.427369+03
161,15m,2026-03-04 13:32:43.020772+03,MR,SELL,0.7311,2079.49,2098.74,2063.44,2,"Regime=MR(rc=-0.179,ar=0.067) | score_mr=3.033 vs [-0.920,1.560] | price_z=2.204(gate|z|>=1.00)✓ | conf=0.73",0.7147,1,0.3688,-0.178681,0.066863,3.033399,0.00219,0.00545522,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 2.2039, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.014594, ""quantile_window"": 150}",WIN,0.00014947,2075.025,2026-03-04 14:00:00+03,2026-03-04 14:19:51.643438+03
162,15m,2026-03-04 13:35:44.601889+03,MR,SELL,0.6278,2076.41,2095.81,2060.23,2,"Regime=MR(rc=-0.151,ar=0.071) | score_mr=2.088 vs [-0.920,1.560] | price_z=2.116(gate|z|>=1.00)✓ | conf=0.63",0.6028,0.8419,0.3688,-0.150709,0.071383,2.087786,0.002049,0.00550748,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 2.116, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.014533, ""quantile_window"": 150}",LOSS,-0.00133276,2075.025,2026-03-04 14:00:00+03,2026-03-04 14:21:18.322427+03
166,15m,2026-03-04 14:34:33.549163+03,MR,SELL,0.5673,2069.47,2088.33,2053.76,2,"Regime=MR(rc=-0.091,ar=0.098) | score_mr=4.752 vs [-0.442,0.427] | price_z=1.590(gate|z|>=1.00)✓ | conf=0.57",0.3648,1,0.4243,-0.091203,0.098399,4.752222,0.00112,0.00536884,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.5901, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.85, ""quantile_lo"": 0.15, ""stretch_z_min"": 1.0, ""trend_strength"": 0.015377, ""quantile_window"": 300}",WIN,0.00704063,2050.845,2026-03-04 15:00:00+03,2026-03-04 15:20:53.814992+03
173,30m,2026-03-05 02:31:25.564044+03,MR,SELL,0.6205,2125.74,2160.85,2096.49,3,"Regime=MR(rc=-0.120,ar=0.130) | score_mr=27.039 vs [-5.409,4.264] | price_z=1.033(gate|z|>=1.00)✓ | conf=0.62",0.48,1,0.4025,-0.120002,0.130271,27.039463,-0.000229,0.00794448,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.05, ""price_z"": 1.0326, ""hold_bars"": 3, ""trend_min"": 0.002, ""quantile_hi"": 0.95, ""quantile_lo"": 0.05, ""stretch_z_min"": 1.0, ""trend_strength"": 0.022879, ""quantile_window"": 200}",LOSS,-0.00329988,2128.505,2026-03-05 04:00:00+03,2026-03-05 04:32:21.322083+03
194,30m,2026-03-05 21:03:52.646944+03,MR,BUY,0.6169,2061.18,2036.47,2081.76,2,"Regime=MR(rc=-0.124,ar=-0.075) | score_mr=-66.079 vs [-3.692,3.128] | price_z=-1.022(gate|z|>=0.50)✓ | conf=0.62",0.4951,1,0.3469,-0.123776,-0.074746,-66.078934,-0.001903,0.00706274,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""price_z"": -1.0224, ""hold_bars"": 2, ""trend_min"": 0.002, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""stretch_z_min"": 0.5, ""trend_strength"": -0.002281, ""quantile_window"": 150}",WIN,0.00565313,2077.015,2026-03-05 22:00:00+03,2026-03-05 23:36:33.424964+03
60,15m,2026-03-03 11:51:28.077701+03,MR,SELL,0.6832,1985.9,1995.73,1977.72,2,"Regime=MR(rc=-0.158,ar=-0.134) | score_mr=0.398 vs [0.000,0.004] | conf=0.68",0.633,1,0.3333,-0.158248,-0.133649,0.398169,-0.000837,0.00291417,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",WIN,0.01571734,1951.025,2026-03-03 12:15:00+03,2026-03-03 23:38:58.939901+03
62,15m,2026-03-03 11:52:34.071441+03,MR,BUY,0.6655,1963.26,1950.64,1973.77,2,"Regime=MR(rc=-0.149,ar=-0.019) | score_mr=-1.354 vs [0.000,0.004] | conf=0.67",0.5976,1,0.3333,-0.149409,-0.018739,-1.354116,-0.00185,0.00378549,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",LOSS,-0.00825148,1951.025,2026-03-03 12:15:00+03,2026-03-03 23:38:58.940357+03
64,15m,2026-03-03 11:55:37.229332+03,MR,BUY,0.669,1963.26,1950.64,1973.77,2,"Regime=MR(rc=-0.151,ar=-0.019) | score_mr=-1.354 vs [0.000,0.004] | conf=0.67",0.6046,1,0.3333,-0.151144,-0.018739,-1.354116,-0.00185,0.00378549,"{""a_min"": 0.1, ""mom_k"": 1.5, ""r_min"": 0.1, ""hold_bars"": 2, ""quantile_hi"": 0.9, ""quantile_lo"": 0.1, ""quantile_window"": 200}",LOSS,-0.00825148,1951.025,2026-03-03 12:15:00+03,2026-03-03 23:38:58.940807+03
